Date,nav
2018-08-17,1.1818183209744524
2018-08-20,1.1817366099653535
2018-08-21,1.1860912704913313
2018-08-22,1.1963959719962993
2018-08-23,1.1976369345998725
2018-08-24,1.2062301974812877
2018-08-27,1.2173910166853046
2018-08-28,1.2188979540650213
2018-08-29,1.2342853902429782
2018-08-30,1.2328314182598643
2018-08-31,1.2371233232553855
2018-09-04,1.2375831458234807
2018-09-05,1.2219158180009053
2018-09-06,1.2118924987301047
2018-09-07,1.2065453870697236
2018-09-10,1.2078103192695937
2018-09-11,1.2184601391889425
2018-09-12,1.2151181882013442
2018-09-13,1.2259689848289603
2018-09-14,1.2256553380537316
2018-09-17,1.2103823531238975
2018-09-18,1.2163238590395342
2018-09-19,1.214330486083848
2018-09-20,1.2208650616004095
2018-09-21,1.2154369302391153
2018-09-24,1.219697222228804
2018-09-25,1.2259520814399572
2018-09-26,1.2233078805916986
2018-09-27,1.2318423797836147
2018-09-28,1.2383341164447226
2018-10-01,1.2462735256466975
2018-10-02,1.2416602381860307
2018-10-03,1.2412768038727366
2018-10-04,1.221017269721428
2018-10-05,1.207037869058359
2018-10-08,1.1989626385195575
2018-10-09,1.2032670369266734
2018-10-10,1.1524713691611435
2018-10-11,1.1353366801697653
2018-10-12,1.165056200149205
2018-10-15,1.1474417917870776
2018-10-16,1.1764769121001768
2018-10-17,1.1733014646184774
2018-10-18,1.1518168221965124
2018-10-19,1.147691659268817
2018-10-22,1.153138313033894
2018-10-23,1.1417979308947424
2018-10-24,1.0922658526982867
2018-10-25,1.1275704249237746
2018-10-26,1.0991041682254108
2018-10-29,1.0705724605456488
2018-10-30,1.0885739704738617
2018-10-31,1.1129012142548045
2018-11-01,1.1307475965736093
2018-11-02,1.1171582458379286
2018-11-05,1.110231327685435
2018-11-06,1.1149406420638344
2018-11-07,1.1452279848372928
2018-11-08,1.1360936170250964
2018-11-09,1.1219864366176273
2018-11-12,1.0852941106055738
2018-11-13,1.0911096094985542
2018-11-14,1.0796102073631142
2018-11-15,1.0961594609026177
2018-11-16,1.0711417450957625
2018-11-19,1.0306414714917533
2018-11-20,1.01607045363232
2018-11-21,1.0194125670839338
2018-11-23,1.0127226191474292
2018-11-26,1.038784038884818
2018-11-27,1.0402759983017709
2018-11-28,1.072900559208672
2018-11-29,1.067018605409445
2018-11-30,1.0751929154461972
2018-12-03,1.099379667987204
2018-12-04,1.0576775898016133
2018-12-06,1.0603620750638747
2018-12-07,1.026956724702823
2018-12-10,1.036378862639796
2018-12-11,1.034713480776488
2018-12-12,1.0416579571470999
2018-12-13,1.0427149796367594
2018-12-14,1.020000151214049
2018-12-17,1.0004323684450573
2018-12-18,1.0099532620744736
2018-12-19,0.9875655869053711
2018-12-20,0.9718567754683162
2018-12-21,0.9430821419850242
2018-12-24,0.9229101425217026
2018-12-26,0.9705893914051249
2018-12-27,0.9698976970069016
2018-12-28,0.9734109014410465
2018-12-31,0.9806355477568015
2019-01-02,0.9863274744000787
2019-01-03,0.9511733902596257
2019-01-04,0.9878978184710718
2019-01-07,1.001472868894502
2019-01-08,1.0069222751516413
2019-01-09,1.017042287164287
2019-01-10,1.0198802653454917
2019-01-11,1.0185993087948266
2019-01-14,1.012732892242255
2019-01-15,1.0276783882303313
2019-01-16,1.0304075875204337
2019-01-17,1.0377796402029116
2019-01-18,1.0491276560687526
2019-01-22,1.025751367817243
2019-01-23,1.0297997131774905
2019-01-24,1.0385184648440233
2019-01-25,1.0512246651068287
2019-01-28,1.0234461552488576
2019-01-29,1.009266105127877
2019-01-30,1.040427029044807
2019-01-31,1.0528202771796071
2019-02-01,1.0436668430516292
2019-02-04,1.058562450592298
2019-02-05,1.0686266747896418
2019-02-06,1.0668759540577315
2019-02-07,1.0517097564338338
2019-02-08,1.0510194476117787
2019-02-11,1.04825222084468
2019-02-12,1.0644904484598467
2019-02-13,1.065626029308768
2019-02-14,1.0664649485104305
2019-02-15,1.0724028765610503
2019-02-19,1.075131037464415
2019-02-20,1.0773726524574674
2019-02-21,1.0752145033942455
2019-02-22,1.0856070278547432
2019-02-25,1.0882807829697358
2019-02-26,1.0887480087105073
2019-02-27,1.086917924370257
2019-02-28,1.083147894243716
2019-03-01,1.0915145273361233
2019-03-04,1.093638458680173
2019-03-05,1.092393626601217
2019-03-06,1.0837654196406938
2019-03-07,1.0704508856654966
2019-03-08,1.0711237583618416
2019-03-11,1.0982998968452833
2019-03-12,1.103926048882537
2019-03-13,1.1149707623593554
2019-03-14,1.1130421518129168
2019-03-15,1.1257792279547478
2019-03-18,1.1325460587665486
2019-03-19,1.1393046828174662
2019-03-20,1.1428276228964602
2019-03-21,1.1649013595967583
2019-03-22,1.1400124526096582
2019-03-25,1.1367846306153537
2019-03-26,1.1414969065644915
2019-03-27,1.137931722933163
2019-03-28,1.1406459503171824
2019-03-29,1.1479118038142087
2019-04-01,1.1599281318104235
2019-04-02,1.1635587720406284
2019-04-03,1.1723880228227361
2019-04-04,1.1720078328179087
2019-04-05,1.1792229392322484
2019-04-08,1.183607202290043
2019-04-09,1.1775961027000061
2019-04-10,1.1847988484992698
2019-04-11,1.1819125873500034
2019-04-12,1.1838247781001687
2019-04-15,1.1800302304266705
2019-04-16,1.1848187268100185
2019-04-17,1.1884793818001176
2019-04-18,1.190408651948226
2019-04-22,1.1951695921645724
2019-04-23,1.2080361986757346
2019-04-24,1.2042509536414396
2019-04-25,1.2045785798103774
2019-04-26,1.203554434329465
2019-04-29,1.2043023496035468
2019-04-30,1.2019121466828062
2019-05-01,1.202149301801748
2019-05-02,1.1991801800492392
2019-05-03,1.214744505090227
2019-05-06,1.204887114495758
2019-05-07,1.1819980240400898
2019-05-08,1.1818664050980823
2019-05-09,1.173404749391406
2019-05-10,1.1732076121734256
2019-05-13,1.1339554088966861
2019-05-14,1.1467133888292624
2019-05-15,1.1542323821122864
2019-05-16,1.1634777722380556
2019-05-17,1.1517343746607644
2019-05-20,1.1357737051122767
2019-05-21,1.1459899023153235
2019-05-22,1.1401205251455668
2019-05-23,1.123120963936164
2019-05-24,1.1225731114018433
2019-05-28,1.1188426155560964
2019-05-29,1.1100356239029878
2019-05-30,1.1120302479288133
2019-05-31,1.0962410444038564
2019-06-03,1.0804690577017704
2019-06-04,1.1093356881705139
2019-06-05,1.1154386936480511
2019-06-06,1.1255667531382458
2019-06-07,1.1449067070567618
2019-06-10,1.1581550954982849
2019-06-11,1.1626762551965961
2019-06-12,1.1544754343732975
2019-06-13,1.160445847603377
2019-06-14,1.1538718311577674
2019-06-17,1.1579158895717794
2019-06-18,1.1792256926091893
2019-06-19,1.1827042339117686
2019-06-20,1.1914631724347005
2019-06-21,1.1869944849694916
2019-06-24,1.188379400402178
2019-06-25,1.172590242494688
2019-06-26,1.1858900690545442
2019-06-27,1.1926754459797628
2019-06-28,1.1931059904528334
2019-07-01,1.2056584023378907
2019-07-02,1.2066698855978082
2019-07-03,1.2128266790692772
2019-07-05,1.208102597846732
2019-07-08,1.1999399415016052
2019-07-09,1.2034308888326106
2019-07-10,1.2141962066620582
2019-07-11,1.21808795034536
2019-07-12,1.2236624351748573
2019-07-15,1.2264174292614736
2019-07-16,1.221005862267241
2019-07-17,1.2187271992162605
2019-07-18,1.221449289226984
2019-07-19,1.2141407963375037
2019-07-22,1.2258332320288812
2019-07-23,1.2351286934356984
2019-07-24,1.2418623525770143
2019-07-25,1.2294828551447672
2019-07-26,1.2334909561262033
2019-07-29,1.2311851531498845
2019-07-30,1.2266865452505566
2019-07-31,1.2121630485518384
2019-08-01,1.204275758179146
2019-08-02,1.1894176655986144
2019-08-05,1.1491536873388914
2019-08-06,1.1633604667048743
2019-08-07,1.1689894173211737
2019-08-08,1.1912732223754345
2019-08-09,1.1790412259681853
2019-08-12,1.16787825481978
2019-08-13,1.1913545076622776
2019-08-14,1.1593178196727465
2019-08-15,1.1594340811096902
2019-08-16,1.1835431072313276
2019-08-19,1.2054712995900068
2019-08-20,1.1982149517074567
2019-08-21,1.2100176662741444
2019-08-22,1.206047939201085
2019-08-23,1.1716065102443725
2019-08-26,1.1857138370737659
2019-08-27,1.1798459472043612
2019-08-28,1.1823538702973253
2019-08-29,1.2001737722914938
2019-08-30,1.1996895747591498
2019-09-03,1.1907792410182012
2019-09-04,1.206349303922345
2019-09-05,1.2303073920823844
2019-09-06,1.2282337947561532
2019-09-09,1.2277869057696817
2019-09-10,1.2285668520915827
2019-09-11,1.238140630256469
2019-09-12,1.2427610744621924
2019-09-13,1.2365110568245026
2019-09-16,1.2302511055011973
2019-09-17,1.2359430108418605
2019-09-18,1.2370246888107352
2019-09-19,1.2369987360851176
2019-09-20,1.2249824390423005
2019-09-23,1.2265564228629786
2019-09-24,1.2143483808508642
2019-09-25,1.228089343382331
2019-09-26,1.2235910326579205
2019-09-27,1.2112129516315193
2019-09-30,1.222007588375663
2019-10-01,1.2157040552414449
2019-10-02,1.1992789121908152
2019-10-03,1.2151154486242655
2019-10-04,1.2287730627733815
2019-10-07,1.2270480627778382
2019-10-08,1.209372013583664
2019-10-09,1.2223001026010711
2019-10-10,1.2299577666782864
2019-10-11,1.2437017933170111
2019-10-14,1.2436842222028195
2019-10-15,1.2612572347685282
2019-10-16,1.258340887020731
2019-10-17,1.2604308338568693
2019-10-18,1.2505126528824835
2019-10-21,1.2643990137719583
2019-10-22,1.2580028962831948
2019-10-23,1.2616453380678385
2019-10-24,1.2703612055644062
2019-10-25,1.2796471674138679
2019-10-28,1.2912883854593633
2019-10-29,1.2801866713020587
2019-10-30,1.286060819322673
2019-10-31,1.2861970985447992
2019-11-01,1.2983443128433263
2019-11-04,1.3099391798499247
2019-11-05,1.3082901328454501
2019-11-06,1.3054838398057602
2019-11-07,1.308372391306922
2019-11-08,1.3106957152404684
2019-11-11,1.3101619632716708
2019-11-12,1.3134623414078526
2019-11-13,1.3120159562106584
2019-11-14,1.3131201407070054
2019-11-15,1.3148820256983567
2019-11-18,1.3244305859432253
2019-11-19,1.320981749199009
2019-11-20,1.3187496965520513
2019-11-21,1.31467701897497
2019-11-22,1.3171578446612089
2019-11-25,1.3374243320920667
2019-11-26,1.3369567568964278
2019-11-27,1.3447156306140648
2019-11-29,1.3374995756899428
2019-12-02,1.3216258970613228
2019-12-03,1.3141555649273606
2019-12-04,1.3196933480579125
2019-12-05,1.3201629402092954
2019-12-06,1.3335245907333653
2019-12-09,1.3284459606686827
2019-12-10,1.3295168924902971
2019-12-11,1.3380187120603102
2019-12-12,1.3498918623723766
2019-12-13,1.355639803542999
2019-12-16,1.3654386916950063
2019-12-17,1.3692526445149444
2019-12-18,1.3688720458061854
2019-12-19,1.3776366329624157
2019-12-20,1.3830786237540917
2019-12-23,1.386476987600272
2019-12-24,1.3864272740557055
2019-12-26,1.4027352100056396
2019-12-27,1.402183365370127
2019-12-30,1.392627760811238
2019-12-31,1.3976612705575404
2020-01-02,1.419598154234979
2020-01-03,1.4064142143579812
2020-01-06,1.4133667361077802
2020-01-07,1.4125348293092967
2020-01-08,1.4193975596052983
2020-01-09,1.4317827383258086
2020-01-10,1.4296960446610143
2020-01-13,1.4466087062062591
2020-01-14,1.4368789983119796
2020-01-15,1.4356703984269163
2020-01-16,1.4492646539950735
2020-01-17,1.4531703964747333
2020-01-21,1.4509738663287657
2020-01-22,1.453156849802878
2020-01-23,1.4573862582597028
2020-01-24,1.4470816539374605
2020-01-27,1.4182556554168104
2020-01-28,1.4403417204353774
2020-01-29,1.446400768859986
2020-01-30,1.4531442661269922
2020-01-31,1.440296099087792
2020-02-03,1.451224196298319
2020-02-04,1.4820794557052157
2020-02-05,1.4890151677539087
2020-02-06,1.501295800825414
2020-02-07,1.4965413205417528
2020-02-10,1.520020928888742
2020-02-11,1.5212976551694526
2020-02-12,1.534384072301861
2020-02-13,1.5282064227818766
2020-02-14,1.5430179882727963
2020-02-18,1.5465211389594917
2020-02-19,1.566757610019833
2020-02-20,1.552995862598808
2020-02-21,1.5218201446129718
2020-02-24,1.46324963384312
2020-02-25,1.4302509923688989
2020-02-26,1.4399176805106801
2020-02-27,1.3749968602330047
2020-02-28,1.3903546737065415
2020-03-02,1.4466034065692328
2020-03-03,1.4101143850614701
2020-03-04,1.4622108856785918
2020-03-05,1.4243663867935574
2020-03-06,1.4023793055674278
2020-03-09,1.3133444303783572
2020-03-10,1.3763546447036286
2020-03-11,1.3184955006895673
2020-03-12,1.1955668143467824
2020-03-13,1.3034188344677307
2020-03-16,1.1651519018252614
2020-03-17,1.2321209287316681
2020-03-18,1.185768666239511
2020-03-19,1.2021643174809344
2020-03-20,1.1691124073145924
2020-03-23,1.1701871179383556
2020-03-24,1.2637531017881316
2020-03-25,1.2635701999416027
2020-03-26,1.3198388591423298
2020-03-27,1.2829689140721645
2020-03-30,1.3261649255116477
2020-03-31,1.3146154980983906
2020-04-01,1.2638011501779647
2020-04-02,1.2895805381855305
2020-04-03,1.26900770420498
2020-04-06,1.3491562736949552
2020-04-07,1.3421505666191236
2020-04-08,1.3673714937546675
2020-04-09,1.3740863956163953
2020-04-13,1.3915753511258024
2020-04-14,1.4431631210460987
2020-04-15,1.4291117282778183
2020-04-16,1.4567184171648528
2020-04-17,1.46327592562417
2020-04-20,1.4459062420498174
2020-04-21,1.4009367817457394
2020-04-22,1.437952120586634
2020-04-23,1.4360030097695398
2020-04-24,1.4557546619270822
2020-04-27,1.4640875361340138
2020-04-28,1.4461786958824785
2020-04-29,1.4856426281929995
2020-04-30,1.4891516288422388
2020-05-01,1.445823928317931
2020-05-04,1.463829789269949
2020-05-05,1.4745333743719147
2020-05-06,1.4819802765646395
2020-05-07,1.498330205771461
2020-05-08,1.5182194863304754
2020-05-11,1.5327370736593857
2020-05-12,1.5064320989503739
2020-05-13,1.494351543589255
2020-05-14,1.507797993917193
2020-05-15,1.5236907248762286
2020-05-18,1.5540736592461084
2020-05-19,1.550370237700199
2020-05-20,1.5755533898738585
2020-05-21,1.5583218835856556
2020-05-22,1.564333481890074
2020-05-26,1.5605549022081817
2020-05-27,1.562436972433921
2020-05-28,1.5605280979896872
2020-05-29,1.5788723142855836
2020-06-01,1.587613795283274
2020-06-02,1.5973087585307282
2020-06-03,1.6059809688555662
2020-06-04,1.5962476716123366
2020-06-05,1.6248455459848312
2020-06-08,1.63497896376104
2020-06-09,1.6523330487872905
2020-06-10,1.6778714486685344
2020-06-11,1.6022038304505217
2020-06-12,1.6160508715006117
2020-06-15,1.6327483106290996
2020-06-16,1.6537243434995634
2020-06-17,1.6602037128883043
2020-06-18,1.6636505253849436
2020-06-19,1.6618607010217656
2020-06-22,1.6885807672787205
2020-06-23,1.7005455974319694
2020-06-24,1.6706332414203362
2020-06-25,1.6902009588911364
2020-06-26,1.655034192127261
2020-06-29,1.6691373095133046
2020-06-30,1.6960552347785751
2020-07-01,1.7112918962148251
2020-07-02,1.7214466215495212
2020-07-06,1.762709996630235
2020-07-07,1.7496618770436496
2020-07-08,1.780464408079845
2020-07-09,1.7956720546579292
2020-07-10,1.8009634904051277
2020-07-13,1.7686662071324284
2020-07-14,1.7866167882107045
2020-07-15,1.7843856401485454
2020-07-16,1.7701826265927147
2020-07-17,1.7698356275526683
2020-07-20,1.8179593985903904
2020-07-21,1.803320581587693
2020-07-22,1.8092408774650817
2020-07-23,1.764185624739778
2020-07-24,1.7607197911215609
2020-07-27,1.7858034577592208
2020-07-28,1.765789221757164
2020-07-29,1.7887204765967866
2020-07-30,1.7937532279377162
2020-07-31,1.8289061468491923
2020-08-03,1.8604770613899526
2020-08-04,1.8692457593380254
2020-08-05,1.8792094025652908
2020-08-06,1.898991117334901
2020-08-07,1.8772926259557554
2020-08-10,1.8740375346351859
2020-08-11,1.843386900550489
2020-08-12,1.8887024638697563
2020-08-13,1.8908573517897356
2020-08-14,1.8906255769997853
2020-08-17,1.916231868492857
2020-08-18,1.9308460864789223
2020-08-19,1.9189927174871986
2020-08-20,1.9364959753725062
2020-08-21,1.9593295824343833
2020-08-24,1.9718214824904203
2020-08-25,1.9796997983564335
2020-08-26,2.0045930267096934
2020-08-27,1.9985720165058767
2020-08-28,2.0167127221947108
2020-08-31,2.0288103758053846
2020-09-01,2.061326439979099
2020-09-02,2.0816639189610466
2020-09-03,1.9807212586706997
2020-09-04,1.958154141582965
2020-09-08,1.8822445906587966
2020-09-09,1.941693180593195
2020-09-10,1.9005090494599481
2020-09-11,1.8894926460335442
2020-09-14,1.9207483405123782
2020-09-15,1.9378964082912054
2020-09-16,1.9065108565798268
2020-09-17,1.8881003527677798
2020-09-18,1.8609917729940277
2020-09-21,1.870985538107205
2020-09-22,1.9021732698675824
2020-09-23,1.8484539036611631
2020-09-24,1.8607951902158084
2020-09-25,1.9005569198970078
2020-09-28,1.9297693560647808
2020-09-29,1.9241440269284171
2020-09-30,1.9404936800192698
2020-10-01,1.959811727755135
2020-10-02,1.9173597085840342
2020-10-05,1.95797155268124
2020-10-06,1.9311095994165361
2020-10-07,1.961683099071332
2020-10-08,1.9652872257776302
2020-10-09,1.9893383601851142
2020-10-12,2.044907887307429
2020-10-13,2.03693477790808
2020-10-14,2.021645208402154
2020-10-15,2.010775151926276
2020-10-16,1.9984579386210375
2020-10-19,1.966183938362113
2020-10-20,1.976186778963031
2020-10-21,1.9683907421264908
2020-10-22,1.9638024022161271
2020-10-23,1.9732277138218974
2020-10-26,1.9462967116283536
2020-10-27,1.9646220904283225
2020-10-28,1.8926971142089153
2020-10-29,1.9221923363384172
2020-10-30,1.872960917811141
2020-11-02,1.877572634549567
2020-11-03,1.910616286090216
2020-11-04,1.9823855195497146
2020-11-05,2.0290901126023013
2020-11-06,2.035941825566136
2020-11-09,1.9975982570748732
2020-11-10,1.959457580096231
2020-11-11,2.0033326740454216
2020-11-12,1.9938721784208653
2020-11-13,2.002987675238727
2020-11-16,2.0186141706782363
2020-11-17,2.0111716216153144
2020-11-18,1.9972651799422214
2020-11-19,2.0066016864717082
2020-11-20,1.9914256456709118
2020-11-23,1.986822963906616
2020-11-24,2.002979786459121
2020-11-25,2.0160644834279298
2020-11-27,2.025849311837172
2020-11-30,2.0236764364364284
2020-12-01,2.048937542391638
2020-12-02,2.050628457764866
2020-12-03,2.047438910602413
2020-12-04,2.0526267510426535
2020-12-07,2.0564882001317932
2020-12-08,2.059240046063722
2020-12-09,2.0257464123964732
2020-12-10,2.030894057009061
2020-12-11,2.0326277298902986
2020-12-14,2.042575121188317
2020-12-15,2.066031693090428
2020-12-16,2.0781844012454984
2020-12-17,2.0873674822175734
2020-12-18,2.0754565517844483
2020-12-21,2.0805101429250263
2020-12-22,2.0888782269688715
2020-12-23,2.0770486081480266
2020-12-24,2.0819185944624428
2020-12-28,2.1068267817496955
2020-12-29,2.1077206105705724
2020-12-30,2.1061994724358732
2020-12-31,2.1014128372487075
2021-01-04,2.078598480563008
2021-01-05,2.0980116451882638
2021-01-06,2.0593709410861822
2021-01-07,2.103202841318287
2021-01-08,2.1152685635968
2021-01-11,2.098550818282333
2021-01-12,2.094831523535368
2021-01-13,2.1081658767165363
2021-01-14,2.0908332408945
2021-01-15,2.069968579765638
2021-01-19,2.089775692384938
2021-01-20,2.138840331195003
2021-01-21,2.1649484507827204
2021-01-22,2.163275356795011
2021-01-25,2.1780421046568126
2021-01-26,2.1790197451108764
2021-01-27,2.138932280849311
2021-01-28,2.145061271425693
2021-01-29,2.1065546670574404
2021-02-01,2.1513643838339007
2021-02-02,2.1735676900524474
2021-02-03,2.1693177752440524
2021-02-04,2.1863753641620343
2021-02-05,2.189961864273699
2021-02-08,2.211570695761427
2021-02-09,2.2081723470458963
2021-02-10,2.213329188457981
2021-02-11,2.225763841184478
2021-02-12,2.226455727482407
2021-02-16,2.225305026981862
2021-02-17,2.2147928330419915
2021-02-18,2.206871891950209
2021-02-19,2.1993595988166934
2021-02-22,2.1540076252189837
2021-02-23,2.1492478824580092
2021-02-24,2.158623919464543
2021-02-25,2.088189260659361
2021-02-26,2.1024159458647986
2021-03-01,2.1487167110089858
2021-03-02,2.1188615678027567
2021-03-03,2.072086786809909
2021-03-04,2.043408289170565
2021-03-05,2.065681142328917
2021-03-08,2.015630243362499
2021-03-09,2.081190456687479
2021-03-10,2.078118274757239
2021-03-11,2.11642164333933
2021-03-12,2.1039664408499474
2021-03-15,2.1210303795708407
2021-03-16,2.1315759451297946
2021-03-17,2.136985464227862
2021-03-18,2.0819518441933424
2021-03-19,2.0897310402753013
2021-03-22,2.1205486827885998
2021-03-23,2.1128121337604626
2021-03-24,2.083235757528629
2021-03-25,2.0781650076220015
2021-03-26,2.1028605838025105
2021-03-29,2.103047989180091
2021-03-30,2.091759859753902
2021-03-31,2.11942048076879
2021-04-01,2.1552914867712905
2021-04-05,2.1892599556649266
2021-04-06,2.185204699619908
2021-04-07,2.2007979404744002
2021-04-08,2.221609024608646
2021-04-09,2.2407848250859406
2021-04-12,2.251462375378935
2021-04-13,2.277962058826226
2021-04-14,2.253292231851521
2021-04-15,2.292979638967771
2021-04-16,2.2935785388870973
2021-04-19,2.2750320643718167
2021-04-20,2.2560478646930835
2021-04-21,2.2739906392663753
2021-04-22,2.246339288577012
2021-04-23,2.2764316534435065
2021-04-26,2.2905121757632854
2021-04-27,2.286660265025263
2021-04-28,2.278671848408647
2021-04-29,2.2799564479508794
2021-04-30,2.2615231638369053
2021-05-03,2.255109380373626
2021-05-04,2.2146638037822677
2021-05-05,2.2143735271007112
2021-05-06,2.2316252079382624
2021-05-07,2.2484064318017607
2021-05-10,2.202923967419738
2021-05-11,2.1973601319225518
2021-05-12,2.1461555991261942
2021-05-13,2.1615058821359616
2021-05-14,2.204963102037552
2021-05-17,2.198770116116616
2021-05-18,2.184532333272177
2021-05-19,2.1831191030248047
2021-05-20,2.2166326339771403
2021-05-21,2.2120791559532087
2021-05-24,2.2468616819811795
2021-05-25,2.2504469948769485
2021-05-26,2.254082044788524
2021-05-27,2.241048396016561
2021-05-28,2.254982399171357
2021-06-01,2.253469027954864
2021-06-02,2.2672238558582456
2021-06-03,2.254166479492297
2021-06-04,2.288211935762159
2021-06-07,2.2927412826698927
2021-06-08,2.29730323798735
2021-06-09,2.2981509704798477
2021-06-10,2.3132512308464377
2021-06-11,2.325083094782942
2021-06-14,2.3436841411107854
2021-06-15,2.333352800302352
2021-06-16,2.3306203263962355
2021-06-17,2.361515462106956
2021-06-18,2.346630405168118
2021-06-21,2.3565352659847445
2021-06-22,2.38006829145168
2021-06-23,2.380630742543354
2021-06-24,2.3859521769326575
2021-06-25,2.3781167009822406
2021-06-28,2.4081200177819166
2021-06-29,2.416756112397269
2021-06-30,2.4142528164779233
2021-07-01,2.419777465569817
2021-07-02,2.4495250752514153
2021-07-06,2.4707888488051237
2021-07-07,2.4784757464926286
2021-07-08,2.459703728962835
2021-07-09,2.475549737205125
2021-07-12,2.483210970888801
2021-07-13,2.4788021693904865
