Date,ret_optimized
2018-08-30,0.00044214345700763116
2018-08-31,0.006288924578484659
2018-09-04,0.0023739531041156014
2018-09-05,-0.01607827821925296
2018-09-06,-0.008575018683509284
2018-09-07,-0.004315965278058158
2018-09-10,0.0051055328818134715
2018-09-11,0.005802893639901071
2018-09-12,-0.0062861645611194585
2018-09-13,0.01090421737727362
2018-09-14,0.005840052697902057
2018-09-17,-0.010280276451229331
2018-09-18,-0.0011421330505137204
2018-09-19,-0.0029468861060836142
2018-09-20,-0.0010314633384208571
2018-09-21,-0.003321307754681202
2018-09-24,0.005853588972608287
2018-09-25,0.0037550536948110004
2018-09-26,-0.003727994823669838
2018-09-27,0.004838926116439086
2018-09-28,0.018251959523815947
2018-10-01,0.014221192728674763
2018-10-02,-0.0030224540422164464
2018-10-03,0.0010847199426326573
