Date,excess_return
2018-05-21,9.64734922971229e-05
2018-05-22,-0.0027994095851113683
2018-05-23,0.0068138114824485615
2018-05-24,0.0025340793831909792
2018-05-25,0.00403234548812852
2018-05-29,0.008199105282931662
2018-05-30,0.0005074882729321547
2018-05-31,0.0036920406560862814
2018-06-01,0.00889769903996529
2018-06-04,0.0073566522264167725
2018-06-05,0.000668044967628867
2018-06-06,0.009283262801050029
2018-06-07,-0.012417057367146035
2018-06-08,0.0002507679084257867
2018-06-11,0.0072884140383256205
2018-06-12,0.005596783681308893
2018-06-13,0.005283545317514238
2018-06-14,0.007549510056781984
2018-06-15,-0.003047401053512278
2018-06-18,0.011575642884628989
2018-06-19,-0.008373183819469755
2018-06-20,0.006661035007728598
2018-06-21,-0.01024143111262751
2018-06-22,-0.008022414570970039
2018-06-25,-0.009943632509625912
2018-06-26,0.010048607945539391
2018-06-27,-0.005609558602111564
2018-06-28,0.006799040796256751
2018-06-29,-0.007215686662207966
2018-07-02,0.0036975015029242168
2018-07-03,-0.014335839210503309
2018-07-05,0.004767294121176392
2018-07-06,0.007661337894740793
2018-07-09,0.003724375696258898
2018-07-10,-0.0009573821077890838
2018-07-11,-0.0018466810590923588
2018-07-12,0.005382700932477315
2018-07-13,0.00028670676084779933
2018-07-16,-0.0012050076189725756
2018-07-17,0.009032213612293716
2018-07-18,-0.004331751369505588
2018-07-19,-0.0014253185276267618
2018-07-20,0.00044607338573102694
2018-07-23,-0.0031288855157539873
2018-07-24,-0.00501849754861442
2018-07-25,0.0061908778165418975
2018-07-26,-0.008467713510073017
2018-07-27,7.108799224031515e-05
2018-07-30,-0.0066662286236180545
2018-07-31,-0.0045165488838458615
2018-08-01,0.010637214467273214
2018-08-02,0.024322619727961164
2018-08-03,-0.003968145108052779
2018-08-06,0.007423523186296377
2018-08-07,0.010287632737232155
2018-08-08,0.0013811105356596799
2018-08-09,-0.006657045094291204
2018-08-10,0.00035081947099561105
2018-08-13,0.007189918701602305
2018-08-14,-0.00035739764998291533
2018-08-15,-0.005148810720569663
2018-08-16,-0.010901924220848647
2018-08-17,-0.012900843798187399
2018-08-20,-0.0010001473952861105
2018-08-21,0.007189970870182517
2018-08-22,0.010475562634627745
2018-08-23,0.00788326969052433
2018-08-24,0.00904696001817431
2018-08-27,0.005476255344760518
2018-08-28,-0.0031584834632669588
2018-08-29,0.0030282996906562214
