Date,portfolio_return
2019-12-10,0.010569889826073578
2019-12-11,0.00777870126618955
2019-12-12,0.0107867255749583
2019-12-13,0.006186305661643687
2019-12-16,0.029401868118861543
2019-12-17,-0.0033892305504948923
2019-12-18,0.01096657009243007
2019-12-19,0.012495522402974283
2019-12-20,0.004156291401402576
2019-12-23,0.01664004019086603
2019-12-24,0.005034090384189079
2019-12-26,0.01386532259544763
2019-12-27,3.304362187047294e-05
2019-12-30,-0.013068860147141665
2019-12-31,0.005583108530387163
2020-01-02,0.02327763664705936
2020-01-03,0.0025531299499587847
2020-01-06,0.00991640846526572
2020-01-07,0.008296350664285912
2020-01-08,0.027136758881428486
2020-01-09,0.0038823606069868406
2020-01-10,-0.0030332411510396082
2020-01-13,0.043765876066472975
2020-01-14,0.0013860763987535068
2020-01-15,-0.011254763779745101
2020-01-16,0.007030954656241484
2020-01-17,0.003635641356821262
2020-01-21,0.020501624530045746
2020-01-22,0.013167845040414572
2020-01-23,0.005245381384176554
2020-01-24,-0.008680685728279586
2020-01-27,-0.01935269086600973
2020-01-28,0.021265426889925942
2020-01-29,0.020469509571129658
2020-01-30,0.04324584142310728
2020-01-31,-0.014613366294047598
2020-02-03,0.07353729594256948
2020-02-04,0.06772235757320111
2020-02-05,-0.054963610343686756
2020-02-06,0.01726705684267878
2020-02-07,-0.004451152029674906
2020-02-10,0.020677320256426174
2020-02-11,-0.008178289957666339
2020-02-12,0.005342475977481534
2020-02-13,0.011727881030566729
2020-02-14,0.0014645937878369577
2020-02-18,0.021539646815643684
2020-02-19,0.028750026601974746
2020-02-20,-0.015008741542829902
2020-02-21,-0.017528740958751454
2020-02-24,-0.055040823894311086
2020-02-25,-0.03035829166159698
2020-02-26,0.0006479863545815583
2020-02-27,-0.08796865774931198
2020-02-28,0.002446788762474358
2020-03-02,0.09093961774278184
2020-03-03,-0.025732219575546535
2020-03-04,0.02953411522038622
2020-03-05,-0.030285272697321692
2020-03-06,-0.02354021277315247
2020-03-09,-0.09418441086524527
2020-03-10,0.06723992292629462
2020-03-11,-0.03238926435254881
2020-03-12,-0.10325296675365743
2020-03-13,0.079042987891818
2020-03-16,-0.15395151703246385
2020-03-17,0.031010608112246617
2020-03-18,-0.07565853187463696
2020-03-19,0.06416811367906608
2020-03-20,-0.033728935806007256
2020-03-23,-0.005141737551872786
2020-03-24,0.11798594834405314
2020-03-25,0.01762972131231444
2020-03-26,0.03148389198419591
2020-03-27,-0.03616163464989004
2020-03-30,0.024983230234518244
2020-03-31,0.008621677309317621
2020-04-01,-0.05637701742800405
2020-04-02,-0.0062381901098719945
2020-04-03,0.010851430134340458
2020-04-06,0.0789955625896345
2020-04-07,0.011474290918322713
2020-04-08,0.013860726469385149
2020-04-09,0.017109264247297862
2020-04-13,0.05264410226066592
2020-04-14,0.06353859659729891
2020-04-15,0.0028393599243464367
2020-04-16,0.019681349939264292
2020-04-17,0.00226904747502595
2020-04-20,-0.01687280907632386
2020-04-21,-0.05069539544684302
2020-04-22,0.042926731460077784
2020-04-23,-0.017353047740700157
2020-04-24,0.024956179608046858
2020-04-27,0.03309956621293253
2020-04-28,-0.025917454420867125
2020-04-29,0.03954419678645641
2020-04-30,0.002603012117816439
2020-05-01,-0.048332484024927916
2020-05-04,0.041309165107365375
2020-05-05,0.011678020433307715
2020-05-06,0.012952033907193941
2020-05-07,0.0042809414343985
2020-05-08,0.026745924274604944
2020-05-11,0.005615029465776965
2020-05-12,-0.012124829223892094
2020-05-13,-0.016633925328610556
2020-05-14,0.00869438041714976
2020-05-15,0.0011350294018946197
2020-05-18,0.017120504570585483
2020-05-19,-0.006569343310518838
2020-05-20,0.014236793704410628
2020-05-21,-0.0015761966397835146
2020-05-22,-0.0020107752591019086
2020-05-26,-0.005007801956710688
2020-05-27,0.002473981977393569
2020-05-28,-0.0064455094084438684
2020-05-29,0.01512457916714301
2020-06-01,0.028508794843082365
2020-06-02,-0.0007787098760839344
2020-06-03,0.003173936717718891
2020-06-04,-0.01429114009662095
2020-06-05,0.025507998151837942
2020-06-08,0.02823248052128931
2020-06-09,0.00982717601506089
2020-06-10,0.05084170339480135
2020-06-11,-0.05090750093963865
2020-06-12,-0.007338550391519167
2020-06-15,0.026085901598026075
2020-06-16,0.01405722265291694
2020-06-17,0.003953086001317866
2020-06-18,0.007800807674229452
2020-06-19,-0.004936089781958993
2020-06-22,0.015809909539954276
2020-06-23,0.011858652777671914
2020-06-24,-0.02624461974875273
2020-06-25,0.017360539343919346
2020-06-26,-0.025765185224605244
2020-06-29,0.02847646001870241
2020-06-30,0.034537799636382926
2020-07-01,0.013633980636940397
2020-07-02,0.029043191665056495
2020-07-06,0.06103411678300633
2020-07-07,-0.00046809306485114544
2020-07-08,0.009355994660598924
2020-07-09,0.010423098232343737
2020-07-10,0.03575394445123684
2020-07-13,-0.022063022576416753
2020-07-14,0.011957534938500528
2020-07-15,0.008217517123291513
2020-07-16,-0.02051352780283422
2020-07-17,-0.002283230328756991
2020-07-20,0.05292534787918897
2020-07-21,-0.024273782809412836
2020-07-22,0.010869475900944076
2020-07-23,-0.046287966171864516
2020-07-24,-0.024030193785357756
2020-07-27,0.040935406045371193
2020-07-28,-0.022093925350728107
2020-07-29,0.014836471825753723
2020-07-30,0.001183015346507665
2020-07-31,0.02404529656465041
2020-08-03,0.03973697238516675
2020-08-04,-0.0023161249874979286
2020-08-05,0.00022447496745473905
2020-08-06,0.018024220319023284
2020-08-07,-0.021841790047053
2020-08-10,-0.009576684700211188
2020-08-11,-0.02808866356163168
2020-08-12,0.06434780861633041
2020-08-13,0.019280114116934678
2020-08-14,0.006114230192315643
2020-08-17,0.03869720298079434
2020-08-18,0.014026087326777237
2020-08-19,-0.0031220819715651604
2020-08-20,0.03705802154981108
2020-08-21,0.022743361699518884
2020-08-24,-0.000776394550446609
2020-08-25,0.003097649299452665
2020-08-26,0.03315303783389845
2020-08-27,0.017429644998239104
2020-08-28,-0.0008402685195086543
2020-08-31,0.04825225592387875
2020-09-01,0.00029877384268683915
2020-09-02,-0.019929462047201363
2020-09-03,-0.07740013986843122
2020-09-04,0.004795575514914681
2020-09-08,-0.11061066870992405
2020-09-09,0.06389395430479752
2020-09-10,-0.01563768414413158
2020-09-11,-0.005336589013354912
2020-09-14,0.05420012518160584
2020-09-15,0.029879851314643213
2020-09-16,-0.02166887739868913
2020-09-17,-0.022621380980216006
2020-09-18,3.778816801503111e-05
2020-09-21,0.01914436573732018
2020-09-22,-0.005418898769798692
2020-09-23,-0.059439398900763996
2020-09-24,0.014224098950760414
2020-09-25,0.0369649196749567
2020-09-28,0.021847246096896145
2020-09-29,-0.007672660900898205
2020-09-30,0.017879325067667207
2020-10-01,0.021121633096282233
2020-10-02,-0.04516857777748621
2020-10-05,0.025484345747283456
2020-10-06,-0.025742795682237807
2020-10-07,0.021036071011887314
2020-10-08,0.0013693764706105653
2020-10-09,0.020453797721987632
2020-10-12,0.03611232733738719
2020-10-13,-0.0033233456749167303
2020-10-14,0.008151648169519892
2020-10-15,-0.012069753771695647
2020-10-16,-0.01150052084378968
2020-10-19,-0.02351684064695547
2020-10-20,-0.0017872382619618472
2020-10-21,-0.0010146323549135397
2020-10-22,-0.0006043738946947359
2020-10-23,-0.004004914714448526
2020-10-26,-0.009730398755177191
2020-10-27,0.013017618945881566
2020-10-28,-0.04658780063409303
2020-10-29,0.019644712281749424
2020-10-30,-0.0408024642661939
2020-11-02,0.010195359508835026
2020-11-03,0.03137102145054308
2020-11-04,0.027320993859875294
2020-11-05,0.036044649448326194
2020-11-06,-0.0059116527391792255
2020-11-09,-0.02136923591392792
2020-11-10,-0.020866646668446544
2020-11-11,0.024363888332245894
2020-11-12,-0.006752168879835355
2020-11-13,-0.0008744332335236897
2020-11-16,0.0036963206083912748
2020-11-17,0.020597917542807303
2020-11-18,0.025769321947810266
2020-11-19,0.012506223524454702
2020-11-20,-0.013274636848700819
2020-11-23,0.01158664486116682
2020-11-24,0.03119076689635314
2020-11-25,0.013700378051485865
2020-11-27,0.010594124736643673
2020-11-30,-0.005111163887517755
2020-12-01,0.02366558365985294
2020-12-02,-0.009389288646570848
2020-12-03,0.012255271454695144
2020-12-04,0.0015074435141743114
2020-12-07,0.02776098073326427
2020-12-08,0.00854831336344149
2020-12-09,-0.0367298590084412
2020-12-10,0.014462164006966944
2020-12-11,-0.007010427585682155
2020-12-14,0.01605572373381225
2020-12-15,0.013140911331323299
2020-12-16,0.0023285135440071682
2020-12-17,0.020286146769722624
2020-12-18,0.013341947550791653
2020-12-21,-0.011439962081540706
2020-12-22,0.006622993897512196
2020-12-23,-0.0037567228044973477
2020-12-24,0.01336569400819328
2020-12-28,0.01619692288090513
2020-12-29,-0.004532995102335957
2020-12-30,0.007952545815656187
2020-12-31,0.0037706174009668834
2021-01-04,-0.00393922305462498
2021-01-05,0.006825748652828478
2021-01-06,-0.01034949446173557
2021-01-07,0.04728033066460561
2021-01-08,0.03108677902800109
2021-01-11,-0.0370487449063324
2021-01-12,0.011330373610131006
2021-01-13,0.009505211590400704
2021-01-14,-0.013814096045351255
2021-01-15,-0.012598385992224995
2021-01-19,0.015171575573212914
2021-01-20,0.025439825791132426
2021-01-21,0.011063751088840095
2021-01-22,0.007419118629188685
2021-01-25,0.02797596150903018
2021-01-26,0.005526401978893868
2021-01-27,-0.00893843078073923
2021-01-28,-0.014049292467675428
2021-01-29,-0.0389399532742003
2021-02-01,0.03598159564244992
2021-02-02,0.01499921643193658
2021-02-03,-0.004655164522528602
2021-02-04,0.005406377120520981
2021-02-05,0.00011771403586161933
2021-02-08,0.00511782150076745
2021-02-09,-0.0057906961705478
2021-02-10,-0.020360185035898686
2021-02-11,0.004494691793602993
2021-02-12,0.0031143571754574197
2021-02-16,-0.01524636525865408
2021-02-17,-0.003641570243189748
2021-02-18,-0.00790323133614527
2021-02-19,-0.006025016394009578
2021-02-22,-0.04737400005783139
2021-02-23,-0.0094207214829272
2021-02-24,0.02104494766086225
2021-02-25,-0.046397467009014925
2021-02-26,0.0024163364733660684
2021-03-01,0.0456641205115568
2021-03-02,-0.026103548394955507
2021-03-03,-0.033267462709106035
2021-03-04,-0.022687901178894146
2021-03-05,-0.0018919235802648728
2021-03-08,-0.03941901642892043
2021-03-09,0.08835020060288133
2021-03-10,-0.007656771595619172
2021-03-11,0.027953419291094475
2021-03-12,-0.007291751045652975
2021-03-15,0.013645413813311115
2021-03-16,-0.006217690185834734
2021-03-17,0.009159372531253021
2021-03-18,-0.04328907818703687
2021-03-19,-0.0011414037548455784
2021-03-22,0.02529845282026777
2021-03-23,-0.003977814105004196
2021-03-24,-0.025651889870393463
2021-03-25,0.002291882215483006
2021-03-26,-0.0036355904354848177
2021-03-29,-0.005251160011135717
2021-03-30,0.004431627210038053
2021-03-31,0.028797637075568705
2021-04-01,0.008516594360876225
2021-04-05,0.03191283009119831
2021-04-06,-0.0005282604572119561
2021-04-07,-0.002796644267960742
2021-04-08,0.017287136960996742
2021-04-09,0.006851196859459119
2021-04-12,0.007949035053136006
2021-04-13,0.04009843136185383
2021-04-14,-0.02280849958736745
2021-04-15,0.014319951993638409
2021-04-16,0.001186964800596065
2021-04-19,-0.012215360144341917
2021-04-20,-0.002836596239630914
2021-04-21,0.015629993267324206
2021-04-22,-0.019219810317953313
2021-04-23,0.015644235464857676
2021-04-26,0.005525341625964778
2021-04-27,-0.015397487079080618
2021-04-28,-0.01629357919322057
2021-04-29,-0.01128012543559431
2021-04-30,0.010480127902144476
2021-05-03,-0.009204646685364989
2021-05-04,-0.022707727904441713
2021-05-05,-0.0024439433137160753
2021-05-06,0.005033352895387569
2021-05-07,0.009838960022004054
2021-05-10,-0.03704942617157362
2021-05-11,-0.010026826304818362
2021-05-12,-0.03284946667621491
2021-05-13,0.0013174654423621836
2021-05-14,0.024143369163871498
2021-05-17,-0.014337633374492675
2021-05-18,-0.00602026966516563
2021-05-19,-0.007911355146653493
2021-05-20,0.025378815096736673
2021-05-21,-0.010019951106212269
2021-05-24,0.026726218159249727
2021-05-25,-0.00023770600877374526
2021-05-26,0.007522987819065907
2021-05-27,-0.0006888139281384653
2021-05-28,-0.004286642606965577
2021-06-01,-0.004625213006223353
2021-06-02,-0.008068832538850304
2021-06-03,-0.02398188048245612
2021-06-04,0.0284859720956457
2021-06-07,0.007451303342791871
2021-06-08,-0.00027809358244982685
2021-06-09,-0.00027046106159896643
2021-06-10,0.008440724736771672
2021-06-11,0.003964860902716638
2021-06-14,0.015035288690321705
2021-06-15,-0.013960978003386876
2021-06-16,0.0030814023374322224
2021-06-17,0.01520964688825758
2021-06-18,-0.0016151527833597372
2021-06-21,0.007509111567690074
2021-06-22,0.009431562122235984
2021-06-23,0.016571042832825622
2021-06-24,0.012866556319292602
2021-06-25,-0.006722548964677573
2021-06-28,0.01717013594801623
2021-06-29,0.0033231291546677775
2021-06-30,0.0004074594481567514
2021-07-01,0.0007215030592620334
2021-07-02,0.014454901099490916
2021-07-06,-0.004581152202192499
2021-07-07,0.001170780837424278
2021-07-08,-0.0018375518969970433
2021-07-09,0.007102709659462691
2021-07-12,0.012421905466357833
2021-07-13,-0.001289321167145122
2021-07-14,0.002272886193611545
2021-07-15,-0.004677042834110042
2021-07-16,-0.008276783753527545
2021-07-19,-0.012370809982379678
2021-07-20,0.018805506583910336
2021-07-21,-0.001856421689708121
2021-07-22,0.005753658963054648
2021-07-23,0.0050698823257787256
2021-07-26,0.007639381666995848
2021-07-27,-0.014358306012769734
2021-07-28,-0.003296262271593778
2021-07-29,0.017493106592867697
2021-07-30,0.003485348635288635
2021-08-02,0.01003305529052445
2021-08-03,0.006920699533969084
2021-08-04,-0.0010717650359632533
2021-08-05,0.005493023727920561
2021-08-06,-0.008911449471884714
2021-08-09,0.005579226285468993
2021-08-10,-0.0050408149410339585
2021-08-11,0.00014529602029785438
2021-08-12,0.017024240428600363
2021-08-13,0.0016294747238004095
2021-08-16,-0.007891495055042719
2021-08-17,-0.013699380059022269
2021-08-18,0.0011163061456493564
2021-08-19,0.0001915023530241573
2021-08-20,0.015228996014009065
2021-08-23,0.016510980383346086
2021-08-24,-0.0013703114861820147
2021-08-25,-0.002219496242632106
2021-08-26,-0.00979253738575984
2021-08-27,0.008229701617540996
2021-08-30,0.023379731281497174
2021-08-31,-0.002501641553013467
2021-09-01,0.0007040467053145798
2021-09-02,0.0009592938896835582
2021-09-03,0.0019190073396089245
2021-09-07,0.012889782733992253
2021-09-08,-0.002923233372189323
2021-09-09,-0.005062576216258533
2021-09-10,-0.020979435295582362
2021-09-13,0.005797994251463286
2021-09-14,0.0005981521570449511
2021-09-15,0.012723985350653999
2021-09-16,0.0004135629664292484
2021-09-17,-0.010841006619500602
2021-09-20,-0.026183343821527982
2021-09-21,0.005922718997568724
2021-09-22,0.015560291190163554
2021-09-23,0.0040913318843425195
2021-09-24,0.009149548414728334
2021-09-27,-0.0019725572744844202
2021-09-28,-0.02584002976942993
2021-09-29,0.004345323134034758
2021-09-30,-0.008043873289923878
2021-10-01,0.011087570464615207
2021-10-04,-0.012375490728363709
2021-10-05,0.010944589404567329
2021-10-06,0.008048624228811807
2021-10-07,0.009646370085857262
2021-10-08,-0.004323603088739654
2021-10-11,0.0018190672336386715
2021-10-12,0.0012403354680392926
2021-10-13,0.0046969278371985865
2021-10-14,0.016991152611001294
2021-10-15,0.014177783489438914
2021-10-18,0.018024344334902333
2021-10-19,0.0037850843647247254
2021-10-20,0.0008266691581634289
2021-10-21,0.014976168917157176
2021-10-22,0.0023645309815617886
2021-10-25,0.04098694051236303
2021-10-26,0.0015738641040581314
2021-10-27,0.019338551658221403
2021-10-28,0.022170738154696203
2021-10-29,0.012829279229714552
2021-11-01,0.024169806518071806
2021-11-02,-0.003907172976677087
2021-11-03,0.01606345413127075
2021-11-04,0.005671491579970711
2021-11-05,-0.0012937134648744646
2021-11-08,-0.017077310523143836
2021-11-09,-0.0401697643916525
2021-11-10,0.002960661367965245
2021-11-11,0.00014104710481033234
2021-11-12,-0.0003266291217209529
2021-11-15,-0.007085838092019828
2021-11-16,0.019232229561177167
2021-11-17,0.016552808938834557
2021-11-18,0.013886702883184832
2021-11-19,0.01981096982899492
2021-11-22,0.003600567410312005
2021-11-23,-0.01510403022452067
2021-11-24,0.003419400093329342
2021-11-26,-0.028846759795064864
2021-11-29,0.031311916332694624
2021-11-30,0.00680596801500007
2021-12-01,-0.016076713214656424
2021-12-02,-0.005810058157252588
2021-12-03,-0.031875673366663415
2021-12-06,0.008517059507764454
2021-12-07,0.03484508202901752
2021-12-08,0.013099291506836641
2021-12-09,-0.02317191165138251
2021-12-10,0.02318045119986374
2021-12-13,-0.02653159939347941
2021-12-14,-0.016274936109102613
2021-12-15,0.021995870029695826
2021-12-16,-0.03954911822691368
2021-12-17,-0.0012784998181328091
2021-12-20,-0.018382406220096643
2021-12-21,0.028364048376167645
2021-12-22,0.03609989722946031
2021-12-23,0.021918580992548842
2021-12-27,0.02380490176130904
2021-12-28,-0.004763187304393068
2021-12-29,0.00014757263750209137
2021-12-30,-0.009620109969623295
2021-12-31,-0.008344986281665356
2022-01-03,0.051881628045723195
2022-01-04,-0.02388179623384275
2022-01-05,-0.03948732617612778
2022-01-06,-0.01538132711531285
2022-01-07,-0.011308166563523476
2022-01-10,0.010397645295331234
2022-01-11,0.008319246299364647
2022-01-12,0.017432305771725755
2022-01-13,-0.04293923388874569
2022-01-14,0.013454058263488925
2022-01-18,-0.020497335273649865
2022-01-19,-0.017527401410869947
2022-01-20,-0.005142207556807721
2022-01-21,-0.027949191363275262
2022-01-24,-0.006152638516061477
2022-01-25,-0.016788763577310923
2022-01-26,0.016219187483619352
2022-01-27,-0.035983891799073686
2022-01-28,0.039527196302979885
2022-01-31,0.04725203813206749
2022-02-01,-0.004654319836311963
2022-02-02,-0.0017307442734893312
2022-02-03,-0.023891096651030397
2022-02-04,0.016658321998569238
2022-02-07,-0.012619156668951304
2022-02-08,0.015532469124410678
2022-02-09,0.0136665549298652
2022-02-10,-0.02712976938511117
2022-02-11,-0.03127052919128233
2022-02-14,0.006539832803639974
2022-02-15,0.031680679803068726
2022-02-16,-0.0005116744179340568
2022-02-17,-0.03383901046668184
2022-02-18,-0.01370154478642982
2022-02-22,-0.019963332351214315
2022-02-23,-0.04056425013451333
2022-02-24,0.03860128338714267
2022-02-25,0.011195397818390665
2022-02-28,0.02712928567320216
2022-03-01,-0.01048948774956541
2022-03-02,0.018780906965189265
2022-03-03,-0.020785134619404157
2022-03-04,-0.01336663506850751
2022-03-07,-0.03389134098937026
2022-03-08,0.0006543948913425579
2022-03-09,0.040926334835947355
2022-03-10,-0.020441551035871308
2022-03-11,-0.03149878964230072
2022-03-14,-0.02531174192383715
2022-03-15,0.03824887694482274
2022-03-16,0.0340266383361983
2022-03-17,0.01552072990225617
2022-03-18,0.025789031650647498
2022-03-21,0.0072461793161475345
2022-03-22,0.038732121135004086
2022-03-23,-0.0005390418151668772
2022-03-24,0.017622059065824924
2022-03-25,-0.0002929610569486483
2022-03-28,0.03617302070779127
2022-03-29,0.013794261331623831
2022-03-30,-0.00554616728372063
2022-03-31,-0.016823885695291953
2022-04-01,0.0027920292949220604
2022-04-04,0.03259011386071534
2022-04-05,-0.026418262146679524
2022-04-06,-0.03224294132487478
2022-04-07,0.006350318864591253
2022-04-08,-0.018862325881903137
2022-04-11,-0.03775156691515983
2022-04-12,0.003855911686972117
2022-04-13,0.02399055497318684
2022-04-14,-0.031206997232482693
2022-04-18,0.006902773291953101
2022-04-19,0.01829737261576077
2022-04-20,-0.01562252438244064
2022-04-21,0.0027135316021374978
2022-04-22,-0.01856745119704339
2022-04-25,0.008059626148604669
2022-04-26,-0.06552673411938773
2022-04-27,0.017480634330117
2022-04-28,0.021092396633570872
2022-04-29,-0.02870150366122263
2022-05-02,0.021320559845613797
2022-05-03,0.0023898248515847875
2022-05-04,0.03926743407031689
2022-05-05,-0.06085805601291994
2022-05-06,-0.004485928027880985
