Date,nav
2020-04-01,1.6341802438362163
2020-04-02,1.6239859168013688
2020-04-03,1.6416084865166918
2020-04-06,1.7712882724609964
2020-04-07,1.7916125493994273
2020-04-08,1.8164456008857703
2020-04-09,1.8475236486621667
2020-04-13,1.9447848725513364
2020-04-14,2.0683537740369053
2020-04-15,2.0742265748522764
2020-04-16,2.1150501539252655
2020-04-17,2.119849303136583
2020-04-20,2.084081490574181
2020-04-21,1.978428155266077
2020-04-22,2.063355609400241
2020-04-23,2.027550101004277
2020-04-24,2.0781500054892534
2020-04-27,2.146935869196351
2020-04-28,2.0912927566619297
2020-04-29,2.17399124896946
2020-04-30,2.1796501745345545
2020-05-01,2.0743022672939317
2020-05-04,2.159989962136159
2020-05-05,2.1852143690497248
2020-05-06,2.2135173396521446
2020-05-07,2.222993277747221
2020-05-08,2.282449287616804
2020-05-11,2.2952653076209137
2020-05-12,2.267435607742486
2020-05-13,2.229719253155865
2020-05-14,2.249105280566245
2020-05-15,2.251658081187644
2020-05-18,2.290207603658013
2020-05-19,2.275162443657223
2020-05-20,2.3075534620115934
2020-05-21,2.30391630399865
2020-05-22,2.299283646095528
2020-05-26,2.287769288953578
2020-05-27,2.2934291889428837
2020-05-28,2.2786468695279525
2020-05-29,2.3131104445000905
2020-06-01,2.3790544356117347
2020-06-02,2.3772018424269823
2020-06-03,2.38474693064009
2020-06-04,2.350666178159326
2020-06-05,2.4106269666874023
2020-06-08,2.478684945568499
2020-06-09,2.503043418814482
2020-06-10,2.6303024098981576
2020-06-11,2.4964002874947333
2020-06-12,2.4780803281875503
2020-06-15,2.542723287780655
2020-06-16,2.5784669151817448
2020-06-17,2.5886598166490113
2020-06-18,2.6088534540126966
2020-06-19,2.595975919135716
2020-06-22,2.6370180635851512
2020-06-23,2.668289545169656
2020-06-24,2.5982613006771063
2020-06-25,2.643368518213294
2020-06-26,2.5752616387246383
2020-06-29,2.6485959738174785
2020-06-30,2.740072650878917
2020-07-01,2.77743074834481
2020-07-02,2.8580962019054095
2020-07-06,3.0325375792695715
2020-07-07,3.031118069459815
2020-07-08,3.059477193933326
2020-07-09,3.091366425265308
2020-07-10,3.2018949687126628
2020-07-13,3.13125148773064
2020-07-14,3.168693536796411
2020-07-15,3.1947323301934984
2020-07-16,3.129197099715461
2020-07-17,3.122052421992732
2020-07-20,3.2872881325237615
2020-07-21,3.2074932143629193
2020-07-22,3.2423569845588784
2020-07-23,3.0922748741405086
2020-07-24,3.0179669096773196
2020-07-27,3.141508610556455
2020-07-28,3.0721003538261513
2020-07-29,3.117679484171581
2020-07-30,3.1213677468468477
2020-07-31,3.196421960007115
2020-08-03,3.3234380911632586
2020-08-04,3.315740593155913
2020-08-05,3.31648489391765
2020-08-06,3.376261948330334
2020-08-07,3.302518343711049
2020-08-10,3.2708911668166647
2020-08-11,3.1790162052852384
2020-08-12,3.383578931651146
2020-08-13,3.4488147195770362
2020-08-14,3.4699015666631765
2020-08-17,3.604177051911718
2020-08-18,3.6547295539829983
2020-08-19,3.6433191887315615
2020-08-20,3.778333389740416
2020-08-21,3.8642653926446515
2020-08-24,3.8612651980523225
2020-08-25,3.8732260434880708
2020-08-26,4.001635253047072
2020-08-27,4.071382334920121
2020-08-28,4.067961280513203
2020-08-31,4.264249589308956
2020-09-01,4.265523635544929
2020-09-02,4.180514044138896
2020-09-03,3.856941672400604
2020-09-04,3.875437927447223
2020-09-08,3.4467731467484835
2020-09-09,3.6670011126858344
2020-09-10,3.6096577075294745
2020-09-11,3.590394447865501
2020-09-14,3.7849942763911537
2020-09-15,3.898089342596497
2020-09-16,3.8136221225426365
2020-09-17,3.7273527235940196
2020-09-18,3.7274935734249905
2020-09-21,3.7988540736781493
2020-09-22,3.77826846801165
2020-09-23,3.553690461387327
2020-09-24,3.604238506150474
2020-09-25,3.737468893019712
2020-09-28,3.8191222957050077
2020-09-29,3.789819465391003
2020-09-30,3.8575788795605015
2020-10-01,3.939057245294546
2020-10-02,3.7611356317404887
2020-10-05,3.856985712582191
2020-10-06,3.757696117433877
2020-10-07,3.8367432798013095
2020-10-08,3.841997225772443
2020-10-09,3.9205806598768302
2020-10-12,4.062161952018932
2020-10-13,4.0486619836648785
2020-10-14,4.081665251713025
2020-10-15,4.032400557146363
2020-10-16,3.986025850488392
2020-10-19,3.8922871157478114
2020-10-20,3.885330671288006
2020-10-21,3.881388489079379
2020-10-22,3.8790426792014108
2020-10-23,3.863507444097503
2020-10-26,3.825913976072839
2020-10-27,3.8757182663330774
2020-10-28,3.6951570764272392
2020-10-29,3.7677473740295224
2020-10-30,3.6140139964366367
2020-11-02,3.65086016840027
2020-11-03,3.7653913810560886
2020-11-04,3.8682656158579496
2020-11-05,4.007695893954563
2020-11-06,3.984003787545269
2020-11-09,3.8988686707272318
2020-11-10,3.817512355768491
2020-11-11,3.9105218005114035
2020-11-12,3.884117296906073
2020-11-13,3.880720895658754
2020-11-16,3.8950652842807925
2020-11-17,3.9752955178302596
2020-11-18,4.077736187866915
2020-11-19,4.128733268106136
2020-11-20,4.073925833326878
2020-11-23,4.121128965148369
2020-11-24,4.249670138050121
2020-11-25,4.307892225535518
2020-11-27,4.353530573124859
2020-11-30,4.331278964876298
2020-12-01,4.4337812095737394
2020-12-02,4.39215115800131
2020-12-03,4.445978162712669
2020-12-04,4.452680223658212
2020-12-07,4.576290993558574
2020-12-08,4.615410563013808
2020-12-09,4.4458871837682405
2020-12-10,4.510184333376369
2020-12-11,4.478566012709155
2020-12-14,4.5504726313328545
2020-12-15,4.610269988696813
2020-12-16,4.621005064807023
2020-12-17,4.71474745177533
2020-12-18,4.7776513649921455
2020-12-21,4.722995214537814
2020-12-22,4.754275583021678
2020-12-23,4.736415087520076
2020-12-24,4.799720562275659
2020-12-28,4.877461266072732
2020-12-29,4.855351758041791
2020-12-30,4.893964165348745
2020-12-31,4.912417431790317
2021-01-04,4.893066323789067
2021-01-05,4.926465164656871
2021-01-06,4.875478740719321
2021-01-07,5.1059929877287855
2021-01-08,5.264721863456834
2021-01-11,5.069670526134831
2021-01-12,5.127111787276208
2021-01-13,5.1758460696619055
2021-01-14,5.104346434939642
2021-01-15,5.0400399083142355
2021-01-19,5.116505254675234
2021-01-20,5.246668257013585
2021-01-21,5.304716088654902
2021-01-22,5.344072406610799
2021-01-25,5.493577970559613
2021-01-26,5.523937690727322
2021-01-27,5.474562356041639
2021-01-28,5.397648628369084
2021-01-29,5.187464442989841
2021-02-01,5.374117690987087
2021-02-02,5.4547252453649016
2021-02-03,5.429332601922538
2021-02-04,5.458685621481271
2021-02-05,5.459328185396275
2021-02-08,5.487268052563242
2021-02-09,5.455492950464494
2021-02-10,5.344418104530996
2021-02-11,5.368439616727016
2021-02-12,5.385158855168379
2021-02-16,5.303054756286607
2021-02-17,5.2837433098881075
2021-02-18,5.2419846641892525
2021-02-19,5.210401620650366
2021-02-22,4.96356405397235
2021-02-23,4.9168036994572075
2021-02-24,5.0202775759710185
2021-02-25,4.787349412763806
2021-02-26,4.798917259760615
2021-03-01,5.018055595835314
2021-03-02,4.887066538740849
2021-03-03,4.724486234906368
2021-03-04,4.617297558087766
2021-03-05,4.60856198396052
2021-03-08,4.426897003401082
2021-03-09,4.818014241699863
2021-03-10,4.781123807106726
2021-03-11,4.9147725655694146
2021-03-12,4.878935267575278
2021-03-15,4.9455103582697
2021-03-16,4.914760707051142
2021-03-17,4.9597768312689885
2021-03-18,4.745072664229931
2021-03-19,4.739656620473964
2021-03-22,4.859562599871294
2021-03-23,4.840232163217375
2021-03-24,4.716071060819386
2021-03-25,4.726879740210632
2021-03-26,4.709694741437435
2021-03-29,4.6849633807465425
2021-03-30,4.70572539194269
2021-03-31,4.841239163957144
2021-04-01,4.882470034120554
2021-04-05,5.038283470744811
2021-04-06,5.0356219448149915
2021-04-07,5.021539101567407
2021-04-08,5.108347135771203
2021-04-09,5.143345427624826
2021-04-12,5.184230060719402
2021-04-13,5.392109553973218
2021-04-14,5.26912362543638
2021-04-15,5.344577222801174
2021-04-16,5.350921047838706
2021-04-19,5.285557620135417
2021-04-20,5.270564627265788
2021-04-21,5.35294351690495
2021-04-22,5.250060957867319
2021-04-23,5.332194147697051
2021-04-26,5.361656341979048
2021-04-27,5.279100307730955
2021-04-28,5.193084868797985
2021-04-29,5.134506220080257
2021-04-30,5.188316501981054
2021-05-03,5.1405598816884694
2021-05-04,5.023829446618598
2021-05-05,5.011551492233284
2021-05-06,5.036776399447101
2021-05-07,5.086333041081035
2021-05-10,4.897887320591468
2021-05-11,4.848777055167325
2021-05-12,4.68949731487321
2021-05-13,4.695675565527607
2021-05-14,4.809044994179911
2021-05-17,4.74009467017192
2021-05-18,4.71155802201907
2021-05-19,4.674283213212813
2021-05-20,4.792910982590721
2021-05-21,4.744886248888734
2021-05-24,4.871699113917359
2021-05-25,4.870541081765043
2021-05-26,4.907182102995422
2021-05-27,4.9038019676149665
2021-05-28,4.8827811211644665
2021-06-01,4.860197218416315
2021-06-02,4.8209811009551276
2021-06-03,4.705364908383842
2021-06-04,4.839401801863895
2021-06-07,4.875461652687236
2021-06-08,4.874105818090144
2021-06-09,4.872787562256238
2021-06-10,4.913917420770008
2021-06-11,4.933400419830797
2021-06-14,5.007575519367907
2021-06-15,4.937664867691713
2021-06-16,4.952879799756475
2021-06-17,5.028211352590755
2021-06-18,5.020090023029296
2021-06-21,5.05778643909207
2021-06-22,5.10548926609337
2021-06-23,5.190092547404334
2021-06-24,5.256871165467853
2021-06-25,5.221531591656993
2021-06-28,5.311185998942606
2021-06-29,5.328835755981555
2021-06-30,5.331007040458005
2021-07-01,5.334853378346643
2021-07-02,5.4119681563109285
2021-07-06,5.38717510647345
2021-07-07,5.393482307855957
2021-07-08,5.383571504209736
2021-07-09,5.421809449535095
2021-07-12,5.489158653973826
2021-07-13,5.48208136553144
2021-07-14,5.494541512579411
2021-07-15,5.468843306571281
2021-07-16,5.423578873140864
2021-07-19,5.356484809476789
2021-07-20,5.4572162198280205
2021-07-21,5.447085325272105
2021-07-22,5.47842599657638
2021-07-23,5.506200971709509
2021-07-26,5.548264942467582
2021-07-27,5.468601256583709
2021-07-28,5.450575312583243
2021-07-29,5.545922807518714
2021-07-30,5.565252282007315
2021-08-02,5.6210887658584126
2021-08-03,5.659990632260687
2021-08-04,5.65392445219715
2021-08-05,5.6849815933689385
2021-08-06,5.634320167151037
2021-08-09,5.665755314328354
2021-08-10,5.637195290287646
2021-08-11,5.638014352328966
2021-08-12,5.733997264202913
2021-08-13,5.743340667811273
2021-08-16,5.698017123331814
2021-08-17,5.619957821176475
2021-08-18,5.626231414630545
2021-08-19,5.627308851185105
2021-08-20,5.7130071152494
2021-08-23,5.8073344636592
2021-08-24,5.799376606539547
2021-08-25,5.786504911951725
2021-08-26,5.7298403462685545
2021-08-27,5.7769952226344925
2021-08-30,5.91205981855418
2021-08-31,5.897269964048184
2021-09-01,5.901421917536722
2021-09-02,5.90708311552266
2021-09-03,5.9184188513770275
2021-09-07,5.994705984500041
2021-09-08,5.977182059909687
2021-09-09,5.946922120172942
2021-09-10,5.822159052344906
2021-09-13,5.855915897061506
2021-09-14,5.859418625786807
2021-09-15,5.933973782544667
2021-09-16,5.93642785434489
2021-09-17,5.87207100067975
2021-09-20,5.718320546724528
2021-09-21,5.752188552460802
2021-09-22,5.841694281317817
2021-09-23,5.865594591389554
2021-09-24,5.919262133084642
2021-09-27,5.907586049504445
2021-09-28,5.754933850119782
2021-09-29,5.779940897313547
2021-09-30,5.733447785112308
2021-10-01,5.797017791434932
2021-10-04,5.725276851504869
2021-10-05,5.787937655872064
2021-10-06,5.834522591123968
2021-10-07,5.890804555312245
2021-10-08,5.8653350545417355
2021-10-11,5.876004493353765
2021-10-12,5.88329271013723
2021-10-13,5.910926111441861
2021-10-14,6.011359559073722
2021-10-15,6.096587313379438
2021-10-18,6.206474302383587
2021-10-19,6.229966331225604
2021-10-20,6.235116452248026
2021-10-21,6.3284946094550385
2021-10-22,6.3434585310257425
2021-10-25,6.6034574884795365
2021-10-26,6.6138504331833285
2021-10-27,6.741752721445194
2021-10-28,6.891222355736066
2021-10-29,6.979631771571855
2021-11-01,7.148328121058133
2021-11-02,7.120398366595113
2021-11-03,7.234776559153289
2021-11-04,7.275808533491497
2021-11-05,7.26639572202387
2021-11-08,7.142305225894824
2021-11-09,6.85540050775736
2021-11-10,6.875697027202606
2021-11-11,6.8766668243618465
2021-11-12,6.874420704716638
2021-11-15,6.825709672626587
2021-11-16,6.956983287968488
2021-11-17,7.072140903124895
2021-11-18,7.170349622594609
2021-11-19,7.312401202631176
2021-11-22,7.338729996092495
2021-11-23,7.227885596421918
2021-11-24,7.252600629104897
2021-11-26,7.043386600867572
2021-11-29,7.26392853281276
2021-11-30,7.31336659807033
2021-12-01,7.195791700639506
2021-12-02,7.153983732371316
2021-12-03,6.925945683647824
2021-12-06,6.984934375182997
2021-12-07,7.228324986453553
2021-12-08,7.323010922557259
2021-12-09,7.153322760437653
2021-12-10,7.319140009602852
2021-12-13,7.124951518963282
2021-12-14,7.008993388211701
2021-12-15,7.163162295817803
2021-12-16,6.879865543301935
2021-12-17,6.8710696364560455
2021-12-20,6.744762843232138
2021-12-21,6.936071622803352
2021-12-22,7.18646309556273
2021-12-23,7.343980168972785
2021-12-27,7.518802895432184
2021-12-28,7.482989428936428
2021-12-29,7.484093713422856
2021-12-30,7.412095908876761
2021-12-31,7.350242070198797
2022-01-03,7.731584595330878
2022-01-04,7.546940467460468
2022-01-05,7.248931967590038
2022-01-06,7.137433773759888
2022-01-07,7.056722483810093
2022-01-10,7.130095781144338
2022-01-11,7.189412804085739
2022-01-12,7.314740846405723
2022-01-13,7.000651478366346
2022-01-14,7.094838651238668
2022-01-18,6.949413364691779
2022-01-19,6.827608207078762
2022-01-20,6.792499228561399
2022-01-21,6.602654367787437
2022-01-24,6.562030622215946
2022-01-25,6.451862241512488
2022-01-26,6.556506204826063
2022-01-27,6.320577594971647
2022-01-28,6.5704123063163085
2022-01-31,6.880877679157773
2022-02-01,6.848851873684433
2022-02-02,6.8369982625240775
2022-02-03,6.673654876231188
2022-02-04,6.784826768066769
2022-02-07,6.69920797610884
2022-02-08,6.803263217155757
2022-02-09,6.896240387615347
2022-02-10,6.709146976275052
2022-02-11,6.499348399904839
2022-02-14,6.541853051772821
2022-02-15,6.749103403624764
2022-02-16,6.745650060069137
2022-02-17,6.517383937081885
2022-02-18,6.428085709177599
2022-02-22,6.2997596977831956
2022-02-23,6.044214669614992
2022-02-24,6.277529112929526
2022-02-25,6.347808548665301
2022-02-28,6.520020060180837
2022-03-01,6.451628389632649
2022-03-02,6.5727958221923135
2022-03-03,6.4361793762021895
2022-03-04,6.35014931524504
2022-03-07,6.134934239468654
2022-03-08,6.138948909093686
2022-03-09,6.390193587688028
2022-03-10,6.259568119336206
2022-03-11,6.062399299893583
2022-03-14,5.908949413375426
2022-03-15,6.134960092360806
2022-03-16,6.343712160630576
2022-03-17,6.442171203653381
2022-03-18,6.608308560723288
2022-03-21,6.656193549530722
2022-03-22,6.9140020443891785
2022-03-23,6.910275108177104
2022-03-24,7.032048384294501
2022-03-25,7.029988267967324
2022-03-28,7.284284179160036
2022-03-29,7.3847654987411815
2022-03-30,7.343808353934114
2022-03-31,7.220256961619397
2022-04-01,7.240416130573102
2022-04-04,7.47638211666744
2022-04-05,7.278869094000573
2022-04-06,7.044176944891268
2022-04-07,7.08890971462993
2022-04-08,6.955196389445191
2022-04-11,6.692626827540972
2022-04-12,6.71843300554183
2022-04-13,6.879611941894955
2022-04-14,6.664919911063684
2022-04-18,6.710926342218781
2022-04-19,6.833718662099282
2022-04-20,6.726958725677897
2022-04-21,6.745212540766298
2022-04-22,6.619971136101935
2022-04-25,6.673325628573469
2022-04-26,6.236044394417839
2022-04-27,6.345054406143034
2022-04-28,6.478886810338989
2022-04-29,6.292933016831397
2022-05-02,6.427101871821191
2022-05-03,6.442461519598136
2022-05-04,6.6954404525695095
2022-05-05,6.287968962475865
2022-05-06,6.259761586268649
2022-05-09,5.924102168119482
2022-05-10,6.02508078757264
2022-05-11,5.6885191479403465
2022-05-12,5.5841527438993666
2022-05-13,5.791950736073686
2022-05-16,5.660720106557146
2022-05-17,5.844054227675826
2022-05-18,5.512963338398408
2022-05-19,5.45988334612785
2022-05-20,5.342123141278059
2022-05-23,5.5000903531193375
2022-05-24,5.3307026608654
2022-05-25,5.439217687393671
2022-05-26,5.63927336138867
2022-05-27,5.905651007724754
2022-05-31,5.881682965197148
2022-06-01,5.837715171738237
2022-06-02,5.9768097349775235
2022-06-03,5.683255756543177
2022-06-06,5.714656348745498
2022-06-07,5.77962899692887
2022-06-08,5.779166220807542
2022-06-09,5.6526402270148655
2022-06-10,5.437106033907155
2022-06-13,5.1621478210456235
2022-06-14,5.230551232448985
2022-06-15,5.413046694866265
2022-06-16,5.138757378051833
2022-06-17,5.20666280954609
2022-06-21,5.4685591122592045
2022-06-22,5.449854434478867
2022-06-23,5.522370268560668
2022-06-24,5.713651750283171
2022-06-27,5.687567061312463
2022-06-28,5.476021624576623
2022-06-29,5.493952077682576
2022-06-30,5.404621939101111
2022-07-01,5.47540221773615
2022-07-05,5.5795625239275735
2022-07-06,5.610545454063049
2022-07-07,5.7742191139405366
2022-07-08,5.82695393312683
2022-07-11,5.648233361647186
2022-07-12,5.573695841227834
2022-07-13,5.593687695685996
2022-07-14,5.651904965120746
2022-07-15,5.706963080944534
2022-07-18,5.653175403877831
2022-07-19,5.781676663582846
2022-07-20,5.8435552828443305
2022-07-21,6.0825631798197595
2022-07-22,6.035796367476705
2022-07-25,5.980950324917942
2022-07-26,5.838878553713999
2022-07-27,6.155627873493282
2022-07-28,6.266908860988726
2022-07-29,6.488985102113906
2022-08-01,6.4555278117291275
2022-08-02,6.434830612914751
2022-08-03,6.62518667784086
2022-08-04,6.639019455191556
2022-08-05,6.483464592848329
2022-08-08,6.474280119470237
2022-08-09,6.437506288615297
2022-08-10,6.629346854357924
